Restaurant_ID,Location,Year,Month,Total_Sales,Total_Expenses,Marketing_Cost,Rent,Staff_Cost,Utilities,Profit,Customer_Count
R038,San Antonio,2022,5,67540.17,45075.25,5539.7,5791.28,29392.18,4352.1,22464.92,4087
R009,Fort Worth,2023,10,88108.98,47437.3,3153.73,11511.46,29339.23,3432.87,40671.69,5128
R007,Fort Worth,2022,11,87859.59,39224.51,4995.83,11243.63,21138.48,1846.57,48635.08,4508
R021,Dallas,2023,12,75528.62,36321.49,6250.3,11137.65,22261.85,-3328.3,39207.13,3655
R056,Houston,2023,1,11827.51,29272.44,-85.99,7617.36,16185.33,5555.75,-17444.93,1825
R028,Houston,2022,5,93359.12,39361.63,5182.19,7445.38,25031.37,1702.7,53997.49,3003
R041,Dallas,2022,3,85056.26,37762.51,4574.9,5895.47,23509.47,3782.67,47293.75,2007
R050,San Antonio,2024,8,54130.76,43130.98,4403.12,9043.71,26377.09,3307.05,10999.78,4079
R031,Austin,2022,6,83841.85,44727.97,4731.88,8734.74,28408.2,2853.15,39113.88,4298
R032,Austin,2023,6,96024.02,44287.83,4339.77,14761.28,24117.44,1069.34,51736.19,2816
R030,Dallas,2023,3,45227.65,35230.91,4035.32,9571.4,16554.44,5069.76,9996.73,4739
R005,Houston,2022,5,63735.38,48081.35,7087.09,12603.3,26415.16,1975.8,15654.03,810
R039,Houston,2022,11,106823.24,165575.65,3293.2,12895.98,142608.41,6778.06,-58752.41,5952
R031,Austin,2022,8,87255.23,50248.4,6655.42,12907.69,23605.58,7079.71,37006.83,753
R052,Austin,2022,3,84053.92,47418.47,,14034.05,29626.28,3758.15,36635.45,543
R009,Fort Worth,2022,4,81542.0,39243.06,5352.88,8898.92,20862.05,4129.22,42298.93,4793
R020,Houston,2022,9,-79823.88,39290.19,4568.78,8884.43,21357.69,4479.29,-119114.06,5290
R020,Houston,2023,9,104007.62,43255.43,5924.97,6461.89,25861.27,5007.3,60752.19,4379
R038,San Antonio,2024,2,77541.59,30496.63,4074.9,6810.17,22764.52,-3152.96,47044.96,574
R031,Austin,2022,12,92012.97,49690.11,2956.97,7260.03,32322.57,7150.54,42322.86,4432
R016,San Antonio,2024,12,32999.75,49779.1,5018.09,16311.2,24394.6,4055.22,-16779.35,1426
R016,San Antonio,2023,6,111986.62,39284.04,4522.79,13859.69,23448.17,-2546.61,72702.58,3306
R040,Dallas,2023,5,112139.56,48442.95,4885.88,10424.79,27376.29,5755.99,63696.61,4943
R020,Houston,2023,6,58876.46,30786.11,3311.77,9231.58,13175.49,5067.27,28090.36,2037
R033,San Antonio,2023,1,64745.45,38749.68,2818.42,11231.67,21163.4,3536.19,25995.76,3433
R038,San Antonio,2023,9,69462.84,38929.26,-1432.11,11672.51,24558.0,4130.86,30533.58,1093
R049,San Antonio,2024,2,79548.26,46692.44,6174.12,10019.65,27712.12,2786.55,32855.82,635
R046,Dallas,2024,3,-55234.42,50129.52,4313.62,12276.95,27240.39,6298.57,-105363.94,3291
R032,Austin,2022,6,86806.68,47882.62,5414.95,8727.51,29801.89,3938.28,38924.06,3417
R021,Dallas,2024,5,89894.97,27139.93,,13852.29,12868.04,419.61,62755.04,761
R038,San Antonio,2024,3,42870.35,46898.88,901.05,13782.55,28083.32,4131.96,-4028.53,1687
R047,Houston,2022,4,69561.35,46457.14,4268.27,9552.09,28146.32,4490.46,23104.21,3644
R005,Houston,2023,12,65127.74,162901.04,2280.29,12238.76,141137.1,7244.88,-97773.29,5270
R021,Dallas,2022,11,70922.08,38242.44,985.09,8834.96,23471.9,4950.49,32679.64,4663
R034,Dallas,2022,6,97629.33,45201.8,7085.06,8648.94,23779.82,5687.98,52427.53,1029
R008,Houston,2024,11,106326.44,38395.63,9066.61,6058.73,19523.49,3746.8,67930.8,1922
R030,Dallas,2022,11,45619.37,43129.2,4642.03,9524.05,26087.9,2875.23,2490.17,4784
R053,Houston,2022,9,92168.54,40950.05,5394.63,12320.64,19745.29,3489.49,51218.48,4465
R029,Dallas,2022,3,57842.01,43675.49,6378.87,10943.74,21703.1,4649.79,14166.52,2274
R018,San Antonio,2023,5,60995.48,51869.59,5077.01,10918.36,28921.5,6952.71,9125.89,1866
R017,San Antonio,2023,11,70645.49,52875.09,4688.87,12298.59,30052.07,5835.57,17770.4,1598
R042,Fort Worth,2024,6,58680.06,43044.79,4679.85,9269.77,25282.55,3812.62,15635.27,3964
R011,Houston,2023,6,72231.14,64989.89,5081.84,27973.75,28704.12,3230.18,7241.25,5153
R054,Fort Worth,2022,12,93566.84,120149.88,3059.4,12219.76,100176.94,4693.78,-26583.04,1205
R039,Houston,2023,3,107398.59,40898.91,3515.73,10429.99,24475.22,2477.98,66499.68,3316
R052,Austin,2024,2,70846.3,34331.49,2481.26,8787.33,19749.48,3313.42,36514.81,4950
R034,Dallas,2024,11,90966.37,35408.18,5977.84,6225.19,20955.49,2249.67,55558.19,4829
R058,Houston,2022,7,71354.46,40670.37,5741.95,9498.62,21997.32,3432.49,30684.09,5942
R030,Dallas,2023,12,63046.19,45342.2,7369.82,7180.9,26624.03,4167.45,17703.99,4325
R002,San Antonio,2022,6,130008.7,33910.21,4920.73,8396.01,16057.52,4535.96,96098.49,2215
R032,Austin,2024,7,133645.62,18120.79,1910.13,4054.11,17504.09,-5347.54,115524.83,1610
R040,Dallas,2022,2,-88702.67,49427.16,8427.85,10600.79,24752.02,5646.51,-138129.83,2162
R036,Austin,2024,5,99681.82,35490.85,6862.23,8188.06,19492.58,947.98,64190.97,1204
R029,Dallas,2024,9,60379.25,39513.92,6202.52,5767.6,26820.54,723.26,20865.33,5699
R025,Fort Worth,2024,2,-84953.29,43244.99,,10218.64,30309.62,2716.72,-128198.28,2277
R025,Fort Worth,2022,10,108438.48,45671.36,1309.98,12356.77,25311.94,6692.66,62767.12,3194
R017,San Antonio,2024,10,94244.01,34795.54,6191.58,6947.78,20084.39,1571.79,59448.47,2235
R047,Houston,2024,12,24899.36,48278.93,5761.51,14637.02,25436.39,2444.01,-23379.57,4542
R060,Austin,2024,12,85478.81,46651.98,5155.77,14632.28,26925.28,-61.35,38826.83,5210
R047,Houston,2023,6,87803.52,45929.24,5766.91,7026.73,31648.97,1486.63,41874.28,3329
R029,Dallas,2023,3,109497.84,34974.52,9140.05,13852.12,7305.71,4676.63,74523.32,4074
R034,Dallas,2022,7,20539.21,44303.87,5385.3,11096.18,24804.19,3018.2,-23764.67,5423
R014,Dallas,2024,2,-76229.06,46987.87,3385.13,9552.98,29657.86,4391.9,-123216.93,5763
R043,Fort Worth,2024,12,119957.4,41248.1,6096.14,10388.1,21227.34,3536.51,78709.3,4612
R008,Houston,2024,2,76956.31,44379.44,6235.34,12094.75,20464.37,5584.98,32576.87,4756
R022,San Antonio,2022,2,94802.55,53295.91,5328.59,16588.67,27464.93,3913.72,41506.63,1178
R059,San Antonio,2023,9,53853.49,42833.86,3643.92,7956.57,25737.29,5496.08,11019.63,4040
R010,Houston,2024,11,104046.36,54584.17,2745.15,16328.33,28923.0,6587.68,49462.19,2592
R037,Austin,2022,6,51673.86,39543.49,2219.37,13098.57,19304.25,4921.3,12130.37,2764
R007,Fort Worth,2023,9,58797.53,42862.41,1797.96,16467.23,19342.73,5254.49,15935.12,2690
R016,San Antonio,2022,12,71678.49,51006.36,4123.48,8385.52,34255.83,4241.53,20672.13,5366
R015,San Antonio,2023,5,59635.13,46279.07,3907.48,13663.71,22564.21,6143.68,13356.06,2004
R035,Houston,2024,4,109279.19,45612.04,3348.4,6245.18,32989.53,3028.93,63667.15,2865
R006,Austin,2024,5,94110.07,36558.51,5711.1,4945.64,20331.39,5570.38,57551.56,1500
R049,San Antonio,2022,11,92531.58,39814.28,,10674.88,26603.87,2535.52,52717.3,1453
R021,Dallas,2022,1,109438.62,34016.84,4574.84,8437.41,17096.25,3908.35,75421.77,5477
R030,Dallas,2022,10,-35044.63,57049.44,7597.39,17792.75,26690.33,4968.96,-92094.07,2676
R051,Austin,2024,10,85418.33,54714.98,4844.15,11648.72,32544.59,5677.51,30703.35,5250
R046,Dallas,2024,9,41920.69,46693.03,3937.18,9420.75,30251.6,3083.5,-4772.34,1270
R002,San Antonio,2023,11,84512.31,41585.78,7142.08,12293.43,19444.18,2706.08,42926.54,5892
R018,San Antonio,2023,8,53717.25,34645.27,2508.96,7810.18,19466.9,4859.23,19071.98,2382
R052,Austin,2023,11,56826.9,48964.25,8359.27,9257.07,26406.87,4941.03,7862.65,4370
R035,Houston,2023,2,39317.21,32920.31,4679.63,4572.32,19879.03,3789.32,6396.9,1536
R017,San Antonio,2023,5,-99520.39,43934.74,3750.8,10353.65,24143.25,5687.04,-143455.13,1999
R052,Austin,2023,3,73067.55,43962.72,7254.64,9833.77,24280.4,2593.91,29104.83,3864
R011,Houston,2022,4,45428.33,49373.5,-1039.02,10551.55,34002.56,5858.42,-3945.17,2087
R050,San Antonio,2023,10,-58844.16,42733.66,4220.62,9927.04,22214.2,6371.8,-101577.82,2952
R015,San Antonio,2022,2,83420.55,52916.42,5033.1,8943.83,35529.17,3410.32,30504.12,4415
R031,Austin,2024,9,131960.36,48422.42,5724.82,9682.64,31192.79,1822.17,83537.93,4246
R049,San Antonio,2024,12,125389.44,35825.33,4530.27,8802.08,15430.42,7062.57,89564.1,3151
R037,Austin,2023,6,70998.57,50276.95,7499.42,6830.51,30376.11,5570.91,20721.62,2952
R053,Houston,2022,8,61232.17,49626.61,3820.99,10978.48,31212.19,3614.96,11605.56,3534
R021,Dallas,2023,2,46845.05,45829.21,2802.76,14261.51,24432.6,4332.34,1015.84,1044
R040,Dallas,2023,4,60602.79,41722.35,5594.47,8605.53,24555.44,2966.91,18880.44,5973
R059,San Antonio,2023,4,-30296.13,51114.57,3430.04,12122.48,31572.22,3989.82,-81410.71,3199
R033,San Antonio,2022,12,86501.52,38352.08,6568.29,7305.92,21169.77,3308.1,48149.43,4154
R033,San Antonio,2024,2,109180.23,33407.58,6389.26,10903.11,14704.0,1411.21,75772.64,1175
R050,San Antonio,2022,1,72447.57,50459.57,8174.8,11199.99,25829.3,5255.49,21988.0,3258
R004,Dallas,2022,11,73856.42,34746.02,4454.55,1909.34,24728.53,3653.6,39110.41,4658
R041,Dallas,2023,6,55322.58,48730.77,5068.67,8912.5,29737.56,5012.04,6591.81,4404
R020,Houston,2023,11,89044.64,131818.91,7168.86,6931.16,110550.37,7168.52,-42774.26,2631
R047,Houston,2022,12,117727.77,45189.98,2097.55,7227.19,31065.9,4799.34,72537.8,2927
R021,Dallas,2024,2,64902.75,175873.61,8659.92,10336.2,153540.72,3336.77,-110970.86,4650
R015,San Antonio,2023,7,44138.37,48041.94,2885.33,8703.63,32823.1,3629.87,-3903.57,5990
R039,Houston,2023,7,62467.76,39496.42,3248.37,11598.35,20972.37,3677.33,22971.34,2597
R031,Austin,2022,1,85862.27,47850.16,5459.53,11260.8,26498.26,4631.57,38012.1,2984
R047,Houston,2023,5,97619.47,51006.41,4171.75,5423.38,37356.24,4055.04,46613.06,2122
R015,San Antonio,2022,10,93197.57,35721.18,3838.35,10391.36,18403.39,3088.08,57476.38,3479
R003,San Antonio,2022,10,32902.91,42455.81,4970.56,12389.22,23593.07,1502.96,-9552.9,3093
R055,San Antonio,2024,9,46968.78,48652.82,5719.52,14835.83,25770.12,2327.35,-1684.04,2194
R049,San Antonio,2024,4,79422.99,39191.04,4869.72,11344.95,18397.66,4578.7,40231.95,3639
R051,Austin,2022,12,107663.12,48469.01,5901.62,10629.06,27287.71,4650.62,59194.11,4285
R011,Houston,2023,9,115296.91,35504.01,3898.18,4911.46,23357.33,3337.05,79792.9,4366
R034,Dallas,2023,12,87118.86,48505.76,4382.08,9002.98,29267.21,5853.49,38613.11,1415
R056,Houston,2022,1,114063.18,43346.57,2436.85,9659.49,26674.43,4575.8,70716.62,5906
R003,San Antonio,2023,1,131377.32,38419.62,4361.28,8659.95,22621.64,2776.75,92957.69,1023
R055,San Antonio,2023,10,45958.12,35965.59,4721.87,13794.89,22019.82,-4570.98,9992.53,4674
R019,Houston,2024,1,65651.75,138472.57,7186.47,15713.3,109865.18,5707.62,-72820.83,1418
R022,San Antonio,2023,7,88628.78,36157.73,3300.52,9768.54,21794.62,1294.05,52471.05,2873
R010,Houston,2022,6,24771.21,46700.56,5386.79,7544.15,29598.74,4170.88,-21929.35,831
R001,Houston,2022,7,103721.07,46145.27,8161.7,8895.49,26877.82,2210.26,57575.8,3573
R056,Houston,2024,7,87774.28,56024.86,5637.11,13655.14,31165.87,5566.75,31749.42,3848
R044,San Antonio,2024,6,67862.45,45824.85,4380.98,10576.01,26387.58,4480.28,22037.6,3074
R026,Austin,2022,10,69402.75,38860.69,4488.25,9363.4,28495.5,-3486.46,30542.06,3674
R055,San Antonio,2022,8,94789.28,41050.61,4515.04,6850.68,27087.85,2597.04,53738.66,816
R006,Austin,2022,2,63482.32,36032.7,5416.77,3874.8,23764.11,2977.02,27449.62,1417
R005,Houston,2023,9,50777.59,44262.32,3514.97,7215.19,27971.84,5560.31,6515.28,5021
R043,Fort Worth,2022,10,64579.18,51007.77,6449.63,7574.6,33791.34,3192.2,13571.42,799
R013,Fort Worth,2023,8,60817.82,182498.9,4050.6,13099.36,161189.67,4159.26,-121681.07,586
R047,Houston,2024,11,103268.1,36331.56,-119.16,13999.39,17670.34,4781.0,66936.54,2336
R014,Dallas,2023,11,46979.41,119093.67,9472.57,9462.55,93299.64,6858.91,-72114.27,3190
R030,Dallas,2023,2,88032.29,49594.71,4796.35,12900.43,24841.14,7056.79,38437.58,3088
R049,San Antonio,2023,1,31033.37,37987.77,6156.6,9616.87,18649.42,3564.89,-6954.4,2564
R008,Houston,2024,12,82773.9,37075.49,5133.98,11547.82,17187.27,3206.42,45698.41,5932
R018,San Antonio,2022,10,-100524.17,43657.53,6290.34,12234.97,20383.33,4748.89,-144181.7,4362
R003,San Antonio,2023,4,80890.89,31018.49,4449.9,3094.24,17424.04,6050.31,49872.4,3787
R053,Houston,2024,12,96374.79,44260.52,3386.46,9767.55,27807.22,3299.29,52114.27,1335
R023,Austin,2022,11,38367.27,42130.99,4416.96,9350.79,26351.03,2012.22,-3763.72,4871
R029,Dallas,2024,6,74601.29,47923.05,2810.56,9080.3,32516.61,3515.58,26678.24,746
R044,San Antonio,2023,8,119240.71,44608.15,5708.76,6414.61,27498.39,4986.38,74632.57,4354
R048,Dallas,2024,8,71840.31,41773.85,6640.29,8596.78,21008.97,5527.81,30066.47,4936
R056,Houston,2023,4,50052.93,44568.14,2276.04,17313.01,20361.8,4617.28,5484.79,3177
R052,Austin,2023,4,59303.51,47862.66,7084.38,10699.86,25607.39,4471.03,11440.84,5246
R032,Austin,2022,2,78957.35,45962.8,7742.77,11483.62,20982.68,5753.73,32994.55,5508
R034,Dallas,2023,1,69794.82,53378.28,5946.36,12555.32,30573.57,4303.03,16416.54,4353
R040,Dallas,2022,9,108387.66,47858.57,8713.46,9724.87,24876.32,4543.92,60529.1,3245
R048,Dallas,2022,9,87005.04,52677.16,7135.06,15067.63,25624.74,4849.74,34327.88,768
R054,Fort Worth,2024,4,52157.83,42186.41,2261.57,7920.76,26368.3,5635.78,9971.42,2445
R010,Houston,2022,4,92718.13,88023.11,2603.63,52350.66,28439.32,4629.5,4695.02,673
R046,Dallas,2022,4,71657.47,37503.19,6423.22,11205.19,17314.77,2560.0,34154.28,2941
R013,Fort Worth,2022,11,88257.27,36127.29,22.88,12932.7,21235.78,1935.94,52129.98,794
R024,Dallas,2022,7,45479.29,34915.83,4079.44,10455.73,25051.01,-4670.34,10563.46,1513
R042,Fort Worth,2024,11,93956.73,37167.83,3040.62,10283.65,21715.42,2128.14,56788.9,4627
R043,Fort Worth,2022,6,92594.73,49273.8,4878.14,12906.05,27216.45,4273.16,43320.94,4206
R024,Dallas,2022,5,56909.83,45686.72,5405.89,6225.93,28658.01,5396.9,11223.1,4175
R040,Dallas,2022,10,-66721.98,42016.56,1638.21,8500.48,26398.74,5479.13,-108738.53,3824
R010,Houston,2024,1,107144.66,43565.57,5195.97,10924.15,23041.76,4403.69,63579.09,5639
R032,Austin,2022,1,33001.81,41584.97,7879.34,6547.35,22725.0,4433.29,-8583.17,634
R005,Houston,2024,10,125023.51,43780.24,5889.31,7013.93,29453.69,1423.31,81243.27,1083
R027,Fort Worth,2024,4,90695.36,39402.52,4141.65,11151.28,19723.88,4385.71,51292.84,4378
R029,Dallas,2022,2,50777.52,45116.41,2112.89,12060.63,27430.84,3512.05,5661.12,4890
R029,Dallas,2022,10,70070.23,56136.35,3784.86,14704.55,32238.98,5407.96,13933.87,5692
R003,San Antonio,2023,3,129106.32,40402.92,4605.56,6321.84,25208.33,4267.19,88703.41,802
R047,Houston,2022,2,77449.84,55126.3,9766.1,16442.49,24637.64,4280.07,22323.54,5890
R060,Austin,2023,3,107366.27,36759.59,4832.87,12943.65,12946.69,6036.38,70606.68,2101
R054,Fort Worth,2022,9,47055.86,41705.04,5618.61,7173.54,25965.16,2947.74,5350.81,902
R013,Fort Worth,2024,2,80955.84,45127.51,1828.03,4360.23,34354.83,4584.42,35828.33,5597
R022,San Antonio,2023,10,132448.48,41389.22,5193.35,9028.2,24375.1,2792.56,91059.27,5074
R032,Austin,2023,4,98545.56,49073.68,6777.12,14821.14,23995.55,3479.87,49471.88,4854
R018,San Antonio,2024,7,40276.32,48102.37,7960.22,8761.03,28925.63,2455.5,-7826.05,642
R059,San Antonio,2022,8,76003.55,53316.77,10935.4,11287.78,24329.08,6764.51,22686.78,5671
R002,San Antonio,2023,7,41406.86,48930.36,7233.79,6533.45,32850.55,2312.57,-7523.5,614
R040,Dallas,2023,9,55008.78,55308.69,3968.47,8426.95,37030.61,5882.66,-299.91,5751
R050,San Antonio,2022,2,89212.44,40026.78,7602.61,4604.08,26340.66,1479.43,49185.66,2756
R048,Dallas,2024,1,73305.86,76400.6,7645.41,42106.89,19876.25,6772.06,-3094.74,4646
R018,San Antonio,2024,8,57287.59,52184.77,9607.28,5561.67,31296.17,5719.66,5102.82,3072
R036,Austin,2022,11,64631.3,47368.47,6137.63,14193.48,31255.5,-4218.13,17262.83,4249
R034,Dallas,2022,2,55992.54,39332.32,1469.22,15222.82,18552.6,4087.67,16660.22,3236
R019,Houston,2024,6,48820.11,38348.97,848.82,9741.79,24248.4,3509.96,10471.14,4868
R007,Fort Worth,2022,6,90029.81,46632.01,2881.22,11432.66,28698.75,3619.38,43397.8,5315
R004,Dallas,2022,6,51862.77,47706.57,4462.33,8680.41,28216.77,6347.06,4156.21,4951
R033,San Antonio,2024,1,33563.03,72921.39,2172.97,50746.31,16298.16,3703.95,-39358.36,1261
R042,Fort Worth,2022,11,117136.93,30101.18,905.13,9337.81,18336.61,1521.64,87035.75,5657
R033,San Antonio,2024,12,41413.73,46262.34,6959.53,13974.49,21452.88,3875.44,-4848.61,4903
R005,Houston,2024,7,73969.1,48045.09,5704.11,6245.38,32218.82,3876.77,25924.01,2107
R058,Houston,2023,12,70416.56,34173.1,6138.17,6854.23,16103.92,5076.78,36243.46,1855
R017,San Antonio,2023,2,74708.33,53875.22,7837.06,10146.3,31384.83,4507.04,20833.1,2605
R030,Dallas,2024,1,110675.86,51909.87,,13733.7,36157.49,2018.68,58765.99,3186
R051,Austin,2024,9,112074.74,39759.54,5244.16,7970.9,24425.09,2119.39,72315.2,3023
R001,Houston,2023,7,71809.37,41782.94,3276.8,9225.45,27304.78,1975.92,30026.43,1209
R012,Dallas,2024,4,65976.62,53477.45,3701.22,12316.28,30557.89,6902.06,12499.17,3562
R044,San Antonio,2024,1,66415.28,50551.92,5420.81,9637.11,31081.79,4412.21,15863.36,2098
R008,Houston,2024,10,89184.14,45445.23,4392.34,14704.31,22369.61,3978.97,43738.9,3143
R052,Austin,2023,10,102885.07,41100.82,6485.05,7823.33,23920.35,2872.08,61784.26,4731
R012,Dallas,2024,9,71005.78,39963.27,2347.9,8759.6,26301.4,2554.36,31042.51,3261
R050,San Antonio,2022,11,119099.8,49000.95,6604.31,6495.74,30068.34,5832.56,70098.85,2167
R035,Houston,2023,12,51723.32,56917.68,5932.17,32759.77,14370.83,3854.91,-5194.36,5210
R019,Houston,2023,10,65963.39,39899.54,5643.36,10504.18,20024.26,3727.75,26063.85,3831
R001,Houston,2024,8,31635.75,75803.25,2617.39,47878.64,20126.59,5180.63,-44167.51,1800
R057,Dallas,2022,6,101271.01,37847.55,4811.45,10544.38,18432.36,4059.35,63423.46,890
R021,Dallas,2022,3,60471.09,53579.99,4480.4,14795.61,29010.64,5293.34,6891.1,5336
R057,Dallas,2023,9,73823.01,31683.91,,8527.58,19345.06,3811.27,42139.1,2377
R044,San Antonio,2023,6,98162.65,28490.08,,7603.2,16066.98,4819.9,69672.57,2797
R038,San Antonio,2022,2,93316.22,46569.63,5762.71,14096.58,21849.29,4861.06,46746.59,2402
R006,Austin,2024,11,84485.42,80897.42,8641.56,36752.8,31309.1,4193.96,3588.0,4646
R058,Houston,2023,8,99447.78,46014.58,4293.1,9364.15,29509.97,2847.36,53433.2,563
R036,Austin,2024,10,-68861.2,37946.33,4420.01,1555.86,29528.81,2441.65,-106807.53,3839
R041,Dallas,2023,2,89264.96,44067.41,6906.35,12367.23,21853.9,2939.94,45197.55,4006
R047,Houston,2023,4,83629.94,114810.54,3212.14,13592.32,92654.57,5351.51,-31180.6,1283
R010,Houston,2022,3,62289.83,28043.16,1972.57,4590.58,17079.32,4400.69,34246.67,3839
R016,San Antonio,2023,9,89724.47,41714.24,5502.95,9417.19,21221.04,5573.06,48010.23,2301
R037,Austin,2022,8,112159.55,35956.72,5636.75,10864.75,22292.84,-2837.63,76202.84,5416
R020,Houston,2023,5,94647.61,40887.54,3526.46,5754.2,26092.67,5514.21,53760.07,800
R029,Dallas,2023,6,70922.15,48548.44,5785.87,11482.77,27211.64,4068.16,22373.71,1536
R039,Houston,2023,8,118556.92,41287.17,3556.03,12525.2,22657.57,2548.37,77269.74,1499
R010,Houston,2023,6,68909.54,47219.44,6121.84,9113.56,28484.77,3499.27,21690.1,1285
R018,San Antonio,2023,6,68700.78,50336.31,3665.38,10311.32,31409.96,4949.64,18364.47,1184
R005,Houston,2022,4,68031.28,43133.56,839.96,6147.58,31669.3,4476.72,24897.72,4087
R039,Houston,2024,4,70888.65,39790.12,1614.53,10300.73,24559.64,3315.22,31098.53,1732
R011,Houston,2022,1,68163.55,42873.33,6256.61,6501.97,24642.77,5471.97,25290.22,3055
R003,San Antonio,2022,12,28436.86,42615.38,3183.89,11683.1,21237.77,6510.62,-14178.52,2387
R047,Houston,2024,5,109943.75,51843.04,6751.6,6206.23,35958.68,2926.53,58100.71,3995
R027,Fort Worth,2024,7,58096.76,54518.03,3284.4,15573.79,30798.07,4861.78,3578.73,3891
R002,San Antonio,2023,1,91095.49,37608.95,6549.27,7219.21,24702.37,-861.9,53486.54,5908
R014,Dallas,2022,1,43680.1,38562.99,2205.68,9608.62,23023.47,3725.21,5117.12,1397
R025,Fort Worth,2023,6,85284.91,42902.76,2973.26,4493.36,33022.54,2413.6,42382.15,2913
R005,Houston,2022,12,103202.44,147801.77,2754.56,11147.23,129161.31,4738.68,-44599.32,1384
R051,Austin,2024,4,54331.03,43102.71,3770.11,7524.5,26131.19,5676.9,11228.33,1207
R045,Fort Worth,2023,6,38571.41,45052.96,7016.04,6131.12,26068.53,5837.25,-6481.54,4902
R050,San Antonio,2022,6,47211.4,35886.59,4445.66,9870.16,19742.33,1828.44,11324.81,2267
R045,Fort Worth,2024,12,72488.88,44326.08,3348.1,11767.13,24533.82,4677.02,28162.8,2638
R046,Dallas,2024,2,81366.62,53058.31,7132.7,10885.71,32089.16,2950.73,28308.31,3382
R039,Houston,2024,11,78093.24,49241.75,7251.54,10576.67,29905.94,1507.6,28851.49,5675
R058,Houston,2022,9,38012.43,47960.03,2583.39,9438.5,31381.32,4556.81,-9947.6,3875
R038,San Antonio,2023,4,52235.32,38065.46,4809.32,15190.97,13772.07,4293.1,14169.86,4105
R058,Houston,2022,2,83833.13,48762.17,4273.44,10922.65,29878.26,3687.81,35070.96,5605
R041,Dallas,2023,3,46647.97,51841.65,5906.63,9299.4,30647.49,5988.14,-5193.68,4848
R042,Fort Worth,2024,12,50644.41,44412.46,6178.4,6527.1,26868.87,4838.08,6231.95,1936
R053,Houston,2023,10,44698.11,52142.13,6796.66,13410.81,29725.96,2208.7,-7444.02,3277
R027,Fort Worth,2022,3,65111.98,56870.83,5283.56,11064.44,35077.65,5445.18,8241.16,4539
R053,Houston,2024,2,111931.37,39273.06,3948.18,6491.38,21904.7,6928.8,72658.32,3406
R010,Houston,2023,11,87296.54,56645.92,6798.93,15882.07,30636.79,3328.13,30650.62,1807
R046,Dallas,2022,9,16978.82,36220.17,5297.62,9358.22,20115.27,1449.06,-19241.34,2876
R026,Austin,2024,3,99951.5,44456.74,2646.66,9693.6,29949.75,2166.74,55494.76,4196
R011,Houston,2024,2,78932.41,42927.95,5303.24,10076.28,25939.01,1609.42,36004.45,1479
R056,Houston,2024,1,51693.02,42809.43,2307.45,10179.56,24137.24,6185.18,8883.59,3594
R035,Houston,2022,9,93479.2,25840.55,,6636.49,13329.89,5874.17,67638.65,5548
R007,Fort Worth,2024,4,117268.15,110907.3,8278.98,9702.12,87603.05,5323.16,6360.85,5578
R032,Austin,2023,1,70318.77,38293.65,2805.12,11031.6,20058.03,4398.9,32025.11,2192
R027,Fort Worth,2022,1,96571.76,34527.62,5151.2,10310.68,17600.76,1464.98,62044.14,5487
R057,Dallas,2022,1,89180.39,34486.49,5112.49,7935.11,18741.76,2697.13,54693.89,1190
R009,Fort Worth,2024,1,83520.71,46361.47,7201.2,10758.81,24682.77,3718.7,37159.24,780
